,index,description,category,civic_issue
16265,16266,"Most traffic websites talk about how they offer quality visitors, but in fact they use BOTS or AUTOMATED PROGRAMS . WE DON'T DO THAT!! We provide UNIQUE and REAL visitors, increasing your website traffic and boosting alexa rankings. http://SocialSpinner.net #websitetraffic",Traffic/Parking,1
16266,16267,"@BBMPCOMM At 7 PM when whole Bangalore is suffering with Traffic Jams, BBMP closed down the road to my house without any roadblock. Is this a good time for this?? Thankfully I had another road but I unnecessarily stopped the traffic for reversing my vehicle! ",Traffic/Parking,1
16267,16268,"We have come to Bangalore for working hard. It's a waste where we have to spend 5 hours in traffic.Every single road is being torn out which is why traffic is going to such level that roads are bleeding. We have work, we have to study. It's a voice from everyone Indian @BSYBJP",Potholes,1
16268,16269,"Bangalore gives you loads or safe road time, in bumper to bumper traffic ",Traffic/Parking,1
16269,16270,"This poor politician didn't get to experience the best that Bangalore has to offer --- bumper to bumper traffic and some phenomenal craters on the road. Instead (s)he got to witness neatly paved roads with no vehicles, cows or dogs on the road. Location : old airport road ",Potholes,1
16270,16271,Instead of metro along outer ring road they should come up with elevated walkways with outlets to respective tech parks. People will anyday walk and cover at a faster time than any mode of traffic on this road.. #bangaloretraffic #Bangalore #bellandur #Bengaluru,Traffic/Parking,1
16271,16272,"Unless there is a serious emergency, people who travel alone should not be allowed to drive a car! They are fucking taking up the entire space on the road! Also, why do people unnecessarily drive large cars? Bangalore traffic sucks!",Traffic/Parking,1
16272,16273,Nilkamal Traffic Safety hexagonal Cone Suppliers in Bangalore. https://www.roadsafetybangalore.com/Road-Safety-Cones/Nilkamal-Traffic-Cones-Hexagonal-Base,Traffic/Parking,1
16273,16274,Bangalore ring road is back to its old glory...full of traffic...people are back from their vacation...life goes on..in search of better tomorrow...,Traffic/Parking,1
16274,16275,@blrcitytraffic Been stuck in traffic at the BTM-Silkboard stretch for more than 1.5 hours. How is one supposed to get anywhere? Please find a solution to decongest this road. #Bangalore #Bengaluru,Potholes,1
16275,16276,"Suggestion to Traffic in Bangalore 1.Clear Footpath encroachments shops, idols, flags, parking 2.CCTV monitored stickily-notice issued in a week.3.Keep long stretch1 KM no U /right turn .BMTC Bus stops park not middle of the road 5. No parking 50Mtrs in any signals-enforce",Traffic/Parking,1
16276,16277,"Also traffic accidents in Bangalore is increasing day by day also there are no street lights on the road in many areas, that also may be one reason. God knows who will correct these things.",Streetlights,1
16277,16278,Seriously no dearth of reasons for #traffic jams in #Bangalore. Currently stuck listening to and watching protesters outside the really pretty mosque on Bannerghatta Road. #NRC #CAA2019,Traffic/Parking,1
16278,16279,Modi ji I'm in Electronic City. I also want to attend this session but can't take risk of commuting through Silk Road traffic. Please announce Udan rashtri(UFO) project for Bangalore Public,Traffic/Parking,1
16279,16280,He did passed the road.. but guess wat the roads were painted.. empty road no traffic.. all the poor people who have stalls on footpath were hidden.. and Bangalore was just like NEW YORK yesterday.. modi G Hain to mumkin hain,Traffic/Parking,1
16280,16281,"Dear @narendramodi ji, thankU for visiting #Bangalore yesterday. Through Old airport road, @blrcitytraffic did their duty and traffic was moving so nicely. I reached home early as well. Wish, U could visit daily, BTP can do duty their similar to yesterday.#bangaloretraffic",Traffic/Parking,1
16281,16282,"Heard there was overnight road laying, painting of dividers and lane lines for @narendramodi route in Bangalore. Please spare some time to visit rest of the city also sir if that's what it takes to solve years of apathy from the authorities for road and traffic related issues!",Traffic/Parking,1
16282,16283,Sir pls one road as to clear because people go to office but today full Traffic sir hebbala road I think Bangalore traffic police doing good but did not explain to people how to direction in other road that is problem sir,Traffic/Parking,1
16283,16284,"Unless two of you tweet pictures of Bangalore with garbage everywhere, bad road conditions and traffic jams we will assume that it was a dog and pony show on tax payers money",Traffic/Parking,1
16284,16285,IMplementing suburban train in bangalore will ensure traffic free travel for the commuters need of the hour as many of us spend hours on road..... please please fast track the project... badly needed for the city of Bangalore,Traffic/Parking,1
16285,16286,"Political interference on for One Way Entry on New Thippasandra Main Road, Bangalore by not only the BJP but by other political parties too!! New Thippasandra Main Road in Bangalore cannot carry 2 way traffic on!!",Traffic/Parking,1
16286,16287,Busy traffic amidst new year decorations at Brigade road #newyear #2020 #nammabengaluru @Brigade Road Bangalore https://www.instagram.com/p/B6yEXtHprbu/?igshid=1h5emp3zohk98,Traffic/Parking,1
16287,16288,"@CPBlr traffic police in Bangalore,thy should concentrate on thugs,who r rash driving,wheeling especially in Hosur road. Simply giving torchered for family ppl, for silly mistakes doesn't make any good. Pls try to sieze Loud RX100, Silencer changed bullets, and rash tribble rides",Traffic/Parking,1
16288,16289,@NHAISocialmedia @OfficeOfNG @MORTHIndia The Bangalore Airport elevated road has been closed to all traffic by Blr police for some inexplicable reason. But then what is NHAI charging toll for ? I demand a refund.,Traffic/Parking,1
16289,16290,"Many People take huge undue advantage of Traffic authorities absence on the One Way Entry on New Thippasandra Main Road, Bangalore. ",Traffic/Parking,1
16290,16291,On the way to Brigade Road to Celebrate New Year! Will reach there tomorrow! #traffic #Bangalore #bangaloretraffic #happy2020 #happynewyear2020 #Welcome2020 #NewYear2020 #NewYear,Traffic/Parking,1
16291,16292,"All bus lanes problems have vanished, all traffic problems reported on Twitter have vanished, all bad road problems have vanished from #Bangalore. Wondering why? Because Bangalore is empty. You are not in the traffic, you r the traffic. #Happy2020",Traffic/Parking,1
16292,16293,Good thought but releasing land to politicians of any hue is frought with risk of such land being misused by politician-builder nexus all over the country. Cubbon Road in Bangalore is a good example of smooth drive because of vast army land when rest of the city has bad traffic ,Traffic/Parking,1
16293,16294,"Bangalore's traffic is horrible. Oft said. In the absence of additional road infrastructure more vehicles are being added. Did the policy planners factor this addition and what were the results, as it's becoming worse by the day",Traffic/Parking,1
16294,16295,Currently I am in Bangalore with horrible traffic conditions in IT corridors with poor street lighting and unsafe road conditions. Kudos @KTRTRS for keeping Hyd ahead of Bangalore with glittering streets and better connectivity. Metro connectivity upto airport will be a big boon.,Traffic/Parking,1
16295,16296,"@AddlCPTraffic vehicles are parked on the footpath in front of west fort hotel regularly on old Mysore road near prestige apartments, pedestrians suffer. No effective action by magadi road traffic despite earlier complaints. Bangalore 560023. ",Traffic/Parking,1
16296,16297,This is Bangalore Traffic Police.... Without any reason they fine. I’m coming from same road and stop my bike in corner.... One traffic policeman coming and ask for fine.... that road no entry... so you need to pay 500/- without any reason.... @narendramodi @BSYBJP @BJP4Karnataka,Traffic/Parking,1
16297,16298,"@blrcitytraffic Dear Traffic Inspector Bangalore east, today at 9.50 AM,i noticed a young guy doing wheeling n zig zag driving in his honda deo vehicle bearing No KA 50 EA 1470, location coles road frazer town just before signal junction..pls do take action on such notorious",Potholes,1
16298,16299,"#Bangalore recorded the 2nd lowest average #traffic speed during 2019! Whitetopping work is being carried out in 15 to 20 Iocations,slowing down traffic.Metro construction is causing congestion ,also widening of Bannerghata Road and Sarjapur Road has reduced traffic speed. ",Traffic/Parking,1
16299,16300,Why the hell #IndianRailways @RailMinIndia ignore the huge requirement of overnight trains between Bangalore and Pune? High Air and road traffic with increased fares is a regular problem.,Traffic/Parking,1
16300,16301,The no. of times I've felt like I'm going to be in accident in my 21 months in Hyderabad is already easily 5x the no. of times i had that same feeling in 4 years in Bangalore. I'll take slow moving traffic over everyone on the road trying to prove they are THAT sperm anyday,Traffic/Parking,1
16301,16302,Looks like #Bangalore and #Hyderabad are having a close contest as far as atrocious road traffic is concerned. The traffic jams in both cities are distressing.,Traffic/Parking,1
16302,16303,@Sudarshanvk2 @BBMPCOMM Mysore road incomplete white topping#trafic#bangalore#bbmp#traffic police ,Traffic/Parking,1
16303,16304,"Brace for more traffic jams as Bangalore Metro is likely to be delayed. Another contractor is going bust. Simplex has Bannerghatta And Tumkur road stretches. PLUS, dont let the significance of the tricolour be lost on you. It’s an important statement. ",Traffic/Parking,1
16304,16305,Wish Santa could have clear bangalore road traffic!!! @QuickRidein #AChristmasRide,Traffic/Parking,1
16305,16306,hello @BSYBJP now that you've solidified your base in #Karnataka time to do something abt #Bengaluru. Every single road is dug up &amp; traffic is a nightmare. Time for #Bangalore to get world class infrastructure. @Tejasvi_Surya @AmitShah @BPACofficial @CMofKarnataka @nitin_gadkari,Potholes,1
